1.514661e-010	6.901579e-003	1.541186e-003	3.727014e-003	9.531029e-003	1.259070e-003	1.395757e-003	4.755373e-002	9.870870e-005	2.010513e-003	7.566894e-010	2.118209e-003	4.380100e-003	5.318821e-003	8.941560e-003	1.669545e-003	1.077038e-003	3.675133e-003	1.503764e-002	5.817746e-003	2.925934e-002	6.030008e-003	4.089803e-003	4.847287e-002	2.510833e-002	1.166222e-002	1.995766e-003	2.947831e-003	6.489734e-003	2.886731e-002	3.091864e-002	2.358360e-002	2.339283e-002	6.391552e-002	1.483056e-002	2.996987e-002	1.738084e-002	4.269522e-002	4.989687e-002	4.775278e-002	6.635731e-003	7.190236e-003	5.221649e-002	2.828181e-002	1.630808e-003	5.774678e-003	3.289860e-004	8.233930e-003	7.022306e-002	1.327155e-002	1.748122e-003	1.324257e-002	5.436842e-003	2.031871e-003	7.791152e-003	9.735186e-003	1.536634e-002	4.784128e-002	2.443779e-003	1.113326e-002	1.045401e-002	1.460463e-003	1.155954e-003	4.143058e-003	
2.675049e-004	8.071668e-003	2.966553e-003	2.646930e-003	8.365496e-003	1.976514e-003	2.249047e-003	3.688637e-002	1.723778e-004	2.515857e-003	1.294739e-004	1.428504e-003	2.238895e-004	8.971736e-003	7.033558e-003	7.798631e-003	3.195061e-003	4.320922e-003	1.512580e-002	1.097219e-002	4.483824e-002	9.411341e-003	3.331104e-003	6.789728e-002	2.180950e-002	1.443223e-002	5.394614e-004	2.483574e-003	7.023572e-003	2.386204e-002	2.393166e-002	2.580358e-002	2.436017e-002	4.655922e-002	1.634930e-002	3.344335e-002	1.343087e-002	5.407155e-002	5.521116e-002	4.570330e-002	7.615754e-003	4.662798e-003	5.399415e-002	2.223111e-002	8.130592e-004	3.275570e-003	9.994357e-004	7.975788e-003	7.570776e-002	1.270973e-002	1.756006e-003	1.096135e-002	5.897144e-003	7.506142e-004	4.203228e-003	4.234440e-003	1.468645e-002	4.307906e-002	3.209410e-003	1.127883e-002	1.016146e-002	2.719618e-004	7.191375e-004	2.929134e-003	
2.675049e-004	8.071668e-003	2.966553e-003	2.646930e-003	8.365496e-003	1.976514e-003	2.249047e-003	3.688637e-002	1.723778e-004	2.515857e-003	1.294739e-004	1.428504e-003	2.238895e-004	8.971736e-003	7.033558e-003	7.798631e-003	3.195061e-003	4.320922e-003	1.512580e-002	1.097219e-002	4.483824e-002	9.411341e-003	3.331104e-003	6.789728e-002	2.180950e-002	1.443223e-002	5.394614e-004	2.483574e-003	7.023572e-003	2.386204e-002	2.393166e-002	2.580358e-002	2.436017e-002	4.655922e-002	1.634930e-002	3.344335e-002	1.343087e-002	5.407155e-002	5.521116e-002	4.570330e-002	7.615754e-003	4.662798e-003	5.399415e-002	2.223111e-002	8.130592e-004	3.275570e-003	9.994357e-004	7.975788e-003	7.570776e-002	1.270973e-002	1.756006e-003	1.096135e-002	5.897144e-003	7.506142e-004	4.203228e-003	4.234440e-003	1.468645e-002	4.307906e-002	3.209410e-003	1.127883e-002	1.016146e-002	2.719618e-004	7.191375e-004	2.929134e-003	
2.551321e-004	7.982943e-003	2.594854e-003	3.050360e-003	1.206392e-002	1.428379e-003	1.852095e-003	4.749487e-002	1.894111e-004	2.662835e-003	3.696754e-003	1.879641e-003	1.529056e-003	8.515250e-003	8.282822e-003	5.808426e-003	2.073357e-003	4.488412e-003	1.461285e-002	5.233212e-003	3.219350e-002	4.794195e-003	5.010398e-003	6.355785e-002	1.449185e-002	1.379227e-002	1.891696e-003	2.275640e-003	5.758003e-003	2.579108e-002	2.705601e-002	2.392433e-002	2.543610e-002	5.039204e-002	1.552498e-002	2.439387e-002	1.627526e-002	4.935256e-002	5.761857e-002	4.751455e-002	7.221211e-003	6.625601e-003	4.920687e-002	2.304388e-002	1.072918e-003	3.333866e-003	1.923407e-003	8.666104e-003	7.770977e-002	1.573214e-002	2.253868e-003	1.548682e-002	2.269071e-003	9.834701e-004	4.832592e-003	4.077688e-003	1.814515e-002	4.463783e-002	3.244625e-003	1.146743e-002	1.043935e-002	8.657820e-004	1.012319e-003	3.263375e-003	
2.635034e-004	1.105977e-002	2.012160e-003	4.341950e-003	1.208504e-002	1.670326e-003	2.184627e-003	5.604391e-002	1.166247e-004	2.591876e-003	5.615880e-003	3.803242e-003	2.420040e-003	8.281141e-003	1.046112e-002	5.281233e-003	2.710491e-003	3.120245e-003	1.474968e-002	6.702815e-003	1.805664e-002	2.548619e-003	4.270120e-003	5.949438e-002	1.823681e-002	1.128347e-002	2.116724e-003	2.883964e-003	6.730317e-003	2.701698e-002	3.514006e-002	1.824778e-002	2.706696e-002	5.646630e-002	1.453651e-002	1.514542e-002	1.272695e-002	4.021143e-002	5.795134e-002	4.625461e-002	6.030140e-003	7.608529e-003	5.076710e-002	2.464275e-002	1.144276e-003	3.409345e-003	1.362810e-003	3.772576e-003	7.264486e-002	2.148815e-002	5.240946e-003	1.465200e-002	3.131003e-003	7.185939e-004	4.773237e-003	9.606360e-003	1.588883e-002	4.639560e-002	3.623197e-003	1.226816e-002	1.030400e-002	5.674221e-004	1.140379e-003	5.160574e-003	
5.829410e-005	6.996799e-003	1.799985e-003	2.579743e-003	1.113113e-002	5.907431e-004	2.030207e-003	6.097544e-002	2.239232e-004	2.615736e-003	2.374058e-003	3.711256e-003	3.343795e-003	8.942931e-003	1.116376e-002	5.201801e-003	3.049028e-003	4.258934e-003	1.719138e-002	2.805947e-003	3.709274e-002	1.014899e-003	5.680859e-003	7.293610e-002	9.425045e-003	1.271737e-002	1.445310e-003	2.974195e-003	5.329681e-003	3.235021e-002	2.939822e-002	1.945613e-002	2.693497e-002	4.795650e-002	8.614331e-003	1.209493e-002	2.082273e-002	5.035188e-002	6.248435e-002	4.974468e-002	7.503074e-003	5.696572e-003	5.152081e-002	1.907927e-002	1.257609e-003	2.839145e-003	2.951543e-003	3.141297e-003	6.022790e-002	1.705017e-002	3.216246e-003	1.349830e-002	1.969126e-003	1.186346e-003	5.641751e-003	8.212374e-003	1.966447e-002	4.130724e-002	3.732768e-003	1.198086e-002	1.015569e-002	6.729752e-004	1.847947e-003	5.489283e-003	
1.089793e-004	8.991485e-003	2.547738e-003	2.568425e-003	6.805783e-003	9.971381e-004	2.081290e-003	5.928281e-002	2.455418e-004	2.676642e-003	3.264501e-003	3.396255e-003	4.270046e-003	8.706879e-003	1.148230e-002	6.895972e-003	2.236824e-003	4.586550e-003	1.906512e-002	3.897991e-003	4.213808e-002	1.683478e-003	5.783252e-003	7.768942e-002	9.053387e-003	1.407648e-002	1.378115e-003	3.945353e-003	2.653315e-003	2.904247e-002	3.045026e-002	2.088038e-002	2.407062e-002	4.898439e-002	9.832998e-003	1.477590e-002	2.413876e-002	4.618358e-002	5.863196e-002	5.135429e-002	6.821838e-003	1.400598e-003	5.061885e-002	1.771439e-002	1.591505e-003	3.393234e-003	1.698829e-003	3.841215e-003	7.091541e-002	1.487541e-002	3.453160e-003	1.306931e-002	4.357486e-004	8.726829e-004	7.165738e-005	8.359589e-003	1.846795e-002	4.401543e-002	2.286690e-003	1.197468e-002	1.027783e-002	7.669935e-004	9.739299e-004	2.504184e-003	
1.089793e-004	8.991485e-003	2.547738e-003	2.568425e-003	6.805783e-003	9.971381e-004	2.081290e-003	5.928281e-002	2.455418e-004	2.676642e-003	3.264501e-003	3.396255e-003	4.270046e-003	8.706879e-003	1.148230e-002	6.895972e-003	2.236824e-003	4.586550e-003	1.906512e-002	3.897991e-003	4.213808e-002	1.683478e-003	5.783252e-003	7.768942e-002	9.053387e-003	1.407648e-002	1.378115e-003	3.945353e-003	2.653315e-003	2.904247e-002	3.045026e-002	2.088038e-002	2.407062e-002	4.898439e-002	9.832998e-003	1.477590e-002	2.413876e-002	4.618358e-002	5.863196e-002	5.135429e-002	6.821838e-003	1.400598e-003	5.061885e-002	1.771439e-002	1.591505e-003	3.393234e-003	1.698829e-003	3.841215e-003	7.091541e-002	1.487541e-002	3.453160e-003	1.306931e-002	4.357486e-004	8.726829e-004	7.165738e-005	8.359589e-003	1.846795e-002	4.401543e-002	2.286690e-003	1.197468e-002	1.027783e-002	7.669935e-004	9.739299e-004	2.504184e-003	
1.236378e-004	1.712561e-003	2.316771e-003	2.955431e-003	1.218775e-002	1.021341e-003	1.974928e-003	6.105823e-002	3.780150e-005	2.606446e-003	3.301050e-003	4.158620e-003	9.215087e-004	8.621347e-003	1.028552e-002	7.739871e-003	3.277101e-003	2.653358e-003	1.761084e-002	2.694152e-003	3.253076e-002	1.433907e-003	4.168473e-003	7.647802e-002	8.149578e-003	1.350482e-002	1.924912e-003	3.234692e-003	3.590450e-003	3.074279e-002	3.235400e-002	2.119290e-002	2.783148e-002	4.847771e-002	9.736945e-003	1.261254e-002	2.752219e-002	4.284633e-002	5.638301e-002	4.519936e-002	7.741236e-003	3.728249e-003	5.790003e-002	2.353643e-002	1.562877e-003	4.649387e-003	2.331609e-003	4.104594e-003	7.049723e-002	1.881069e-002	3.339043e-003	1.264066e-002	2.224813e-003	1.017107e-003	2.792829e-003	9.653389e-003	1.214036e-002	4.168256e-002	2.314380e-003	1.209216e-002	1.044943e-002	7.585049e-004	1.444759e-003	5.226244e-003	
1.109273e-004	1.828081e-003	2.475119e-003	2.761192e-003	1.318250e-002	1.169192e-003	1.677869e-003	6.154283e-002	1.903957e-004	2.214195e-003	3.321594e-003	5.435193e-003	1.242168e-003	8.631690e-003	8.820239e-003	1.051480e-002	2.778901e-003	3.725928e-003	1.803562e-002	4.372723e-003	3.929540e-002	1.426735e-003	5.400043e-003	8.056623e-002	8.902182e-003	1.304246e-002	1.617609e-003	3.438394e-003	5.591101e-003	3.004220e-002	3.197846e-002	1.690762e-002	2.654422e-002	4.840407e-002	1.077021e-002	1.466475e-002	2.905500e-002	4.296007e-002	5.664593e-002	4.420140e-002	1.043257e-002	2.706000e-003	5.692237e-002	1.904388e-002	1.823436e-003	2.473777e-003	2.302581e-003	3.055819e-003	6.897333e-002	1.664910e-002	3.143970e-003	8.626793e-003	1.143020e-003	9.553173e-004	1.341946e-003	8.928575e-003	1.505002e-002	4.152593e-002	2.024591e-003	1.200583e-002	9.510228e-003	7.448860e-004	1.191016e-003	4.565250e-003	
6.671403e-005	1.377276e-003	2.443833e-003	3.666171e-003	1.128733e-002	1.086106e-003	2.183589e-003	7.176595e-002	1.792821e-004	2.606889e-003	6.181291e-003	5.035212e-003	3.807649e-003	9.031144e-003	1.044284e-002	1.104854e-002	4.058685e-003	2.390709e-003	1.899990e-002	4.503647e-003	3.203631e-002	2.196131e-004	7.380784e-003	7.277615e-002	3.842068e-004	1.230162e-002	1.808250e-003	3.664433e-003	5.947874e-003	3.065364e-002	2.768344e-002	3.335653e-003	2.774155e-002	5.102815e-002	9.283588e-003	9.711041e-003	2.822382e-002	5.569400e-002	6.050797e-002	4.910344e-002	9.838142e-003	1.302405e-004	5.726984e-002	2.990299e-002	3.149833e-003	1.047891e-003	2.439978e-003	3.064966e-003	5.957488e-002	4.074378e-003	3.909707e-003	1.646132e-002	1.278455e-003	2.144457e-003	2.500414e-003	1.449387e-002	1.839513e-002	3.694847e-002	2.464554e-003	1.121561e-002	7.905265e-003	7.947506e-004	2.516482e-003	5.438948e-003	
3.772444e-004	5.507329e-003	2.352354e-004	3.004771e-003	1.267478e-002	1.161060e-003	2.009705e-003	6.946782e-002	2.547723e-004	4.232124e-003	4.166074e-003	4.974750e-003	1.995514e-003	7.628092e-003	1.047993e-002	5.707344e-003	2.579345e-003	2.358920e-003	2.066189e-002	5.693167e-004	2.529730e-002	2.144164e-005	1.341093e-004	5.927659e-002	1.157795e-002	1.224406e-002	1.581096e-003	3.675658e-003	6.154055e-003	3.367782e-002	3.032913e-002	1.476774e-002	2.859479e-002	5.107541e-002	9.348024e-003	6.494382e-003	2.377606e-002	5.741502e-002	5.888193e-002	4.301415e-002	9.687933e-003	1.964107e-003	5.756454e-002	2.587418e-002	2.330088e-003	4.205643e-003	1.687690e-003	3.078143e-003	6.599842e-002	1.281683e-002	4.198205e-003	1.688974e-002	3.140970e-003	1.115033e-003	5.663542e-003	1.565568e-002	1.554250e-002	4.136278e-002	2.977723e-003	1.210588e-002	8.284694e-003	1.219225e-003	2.119359e-003	3.662087e-003	
3.772444e-004	5.507329e-003	2.352354e-004	3.004771e-003	1.267478e-002	1.161060e-003	2.009705e-003	6.946782e-002	2.547723e-004	4.232124e-003	4.166074e-003	4.974750e-003	1.995514e-003	7.628092e-003	1.047993e-002	5.707344e-003	2.579345e-003	2.358920e-003	2.066189e-002	5.693167e-004	2.529730e-002	2.144164e-005	1.341093e-004	5.927659e-002	1.157795e-002	1.224406e-002	1.581096e-003	3.675658e-003	6.154055e-003	3.367782e-002	3.032913e-002	1.476774e-002	2.859479e-002	5.107541e-002	9.348024e-003	6.494382e-003	2.377606e-002	5.741502e-002	5.888193e-002	4.301415e-002	9.687933e-003	1.964107e-003	5.756454e-002	2.587418e-002	2.330088e-003	4.205643e-003	1.687690e-003	3.078143e-003	6.599842e-002	1.281683e-002	4.198205e-003	1.688974e-002	3.140970e-003	1.115033e-003	5.663542e-003	1.565568e-002	1.554250e-002	4.136278e-002	2.977723e-003	1.210588e-002	8.284694e-003	1.219225e-003	2.119359e-003	3.662087e-003	
3.772444e-004	5.507329e-003	2.352354e-004	3.004771e-003	1.267478e-002	1.161060e-003	2.009705e-003	6.946782e-002	2.547723e-004	4.232124e-003	4.166074e-003	4.974750e-003	1.995514e-003	7.628092e-003	1.047993e-002	5.707344e-003	2.579345e-003	2.358920e-003	2.066189e-002	5.693167e-004	2.529730e-002	2.144164e-005	1.341093e-004	5.927659e-002	1.157795e-002	1.224406e-002	1.581096e-003	3.675658e-003	6.154055e-003	3.367782e-002	3.032913e-002	1.476774e-002	2.859479e-002	5.107541e-002	9.348024e-003	6.494382e-003	2.377606e-002	5.741502e-002	5.888193e-002	4.301415e-002	9.687933e-003	1.964107e-003	5.756454e-002	2.587418e-002	2.330088e-003	4.205643e-003	1.687690e-003	3.078143e-003	6.599842e-002	1.281683e-002	4.198205e-003	1.688974e-002	3.140970e-003	1.115033e-003	5.663542e-003	1.565568e-002	1.554250e-002	4.136278e-002	2.977723e-003	1.210588e-002	8.284694e-003	1.219225e-003	2.119359e-003	3.662087e-003	
3.940363e-004	1.929820e-003	1.737679e-003	3.867345e-003	1.283356e-002	1.367066e-003	1.811237e-003	5.439042e-002	3.232983e-004	4.028927e-003	3.684905e-003	4.482842e-003	8.820965e-004	8.187267e-003	9.477961e-003	6.508393e-003	5.762486e-004	3.938586e-003	1.973348e-002	3.730730e-003	2.542955e-002	1.724942e-003	4.468038e-003	6.253141e-002	1.127553e-002	1.280474e-002	9.561669e-004	3.109181e-003	6.146746e-003	3.312439e-002	2.890466e-002	1.309919e-002	2.863188e-002	5.327372e-002	1.304455e-002	9.472867e-003	2.745447e-002	5.195461e-002	6.043826e-002	4.464550e-002	7.061605e-003	3.502446e-003	4.901000e-002	2.568363e-002	1.505629e-003	2.882771e-003	1.517998e-003	4.439007e-003	7.550693e-002	1.515569e-002	3.001293e-004	1.608156e-002	3.698921e-003	1.576552e-003	2.126946e-003	1.554278e-002	1.583508e-002	4.913529e-002	2.266610e-003	1.275591e-002	7.663667e-003	1.636290e-003	1.768530e-003	2.686735e-003	
1.151760e-004	1.662222e-003	3.714412e-004	6.956691e-003	1.116110e-002	1.369946e-003	3.029182e-003	6.036056e-002	2.320067e-004	3.663500e-003	4.120307e-003	6.884978e-003	2.213865e-003	9.106879e-003	9.255261e-003	6.552705e-003	2.377753e-003	4.120436e-003	1.871782e-002	6.217649e-003	2.785078e-002	6.562856e-004	5.670024e-003	6.313978e-002	1.107719e-002	1.178314e-002	1.209097e-003	3.423294e-003	6.180070e-003	3.198699e-002	2.204741e-002	1.583879e-002	2.962029e-002	4.625527e-002	1.225211e-002	9.688468e-003	2.866890e-003	5.205805e-002	6.292209e-002	4.581310e-002	5.186784e-003	2.169910e-003	5.950258e-002	3.147551e-002	2.015370e-003	6.204160e-003	1.706555e-003	4.111937e-003	7.807692e-002	9.363488e-003	1.698841e-003	1.642027e-002	3.265733e-003	1.421903e-003	4.231207e-003	1.582558e-002	1.848167e-002	4.192198e-002	3.388782e-003	1.246748e-002	6.105664e-003	4.240547e-003	1.413301e-003	3.701380e-003	
3.470483e-004	2.918236e-003	1.380165e-003	5.905211e-003	1.254701e-002	1.547979e-003	2.826651e-003	6.229297e-002	2.722835e-004	4.990034e-003	4.591133e-003	6.419524e-003	2.094681e-003	9.105604e-003	9.806094e-003	4.890960e-003	2.356980e-003	1.861959e-003	1.894858e-002	1.159012e-003	2.179829e-002	1.589549e-004	4.726573e-003	5.911074e-002	1.039903e-002	1.313630e-002	3.890436e-003	4.047044e-003	6.013199e-003	3.459850e-002	2.282658e-002	1.380859e-002	2.982928e-002	3.777616e-002	3.282664e-003	1.253704e-002	1.506523e-002	6.441213e-002	6.249761e-002	4.564462e-002	6.970280e-003	7.752332e-004	5.790925e-002	3.520465e-002	2.696574e-003	7.038915e-003	1.749987e-003	1.303937e-003	6.961876e-002	1.233371e-002	4.476994e-003	1.969479e-002	3.180303e-003	1.460503e-003	3.570885e-003	1.952947e-002	8.091759e-003	3.809776e-002	4.291503e-003	1.284328e-002	7.795336e-003	5.485565e-003	1.739383e-003	4.927255e-003	
